ReturnID,ReturnDate,Quantity,ReturnReason,RefundAmount,ReturnType,ProcessedBy,Status
413,2023-10-05,5,Defective Product,18687.32,Refund,119,Completed
414,2023-12-09,3,Quality Issue,15208.18,Refund,497,Completed
415,2026-03-30,1,Customer Changed Mind,15926.25,Refund,117,Rejected
416,2025-05-07,4,Late Delivery,10909.83,Replacement,44,Completed
417,2024-09-20,3,Late Delivery,19991.77,Refund,79,Rejected
418,2023-09-25,2,Wrong Item,18543.45,Refund,3,Completed
419,2023-07-24,4,Wrong Item,9125.95,Refund,96,Completed
420,2024-12-18,5,Defective Product,13957.55,Refund,182,Completed
421,2024-02-07,5,Defective Product,15031.49,Refund,150,Completed
422,2026-04-03,1,Quality Issue,18176.13,Exchange,125,Completed
423,2024-08-28,2,Damaged Product,17195.84,Refund,138,Completed
424,2024-03-26,1,Wrong Item,4346.74,Refund,401,Pending
425,2025-06-04,3,Late Delivery,23616.71,Refund,316,Approved
426,2025-11-22,1,Damaged Product,3560.14,Refund,431,Completed
427,2025-05-13,3,Defective Product,11117.53,Replacement,334,Completed
428,2025-12-06,2,Quality Issue,7650.8,Replacement,246,Approved
429,2023-08-03,4,Wrong Item,24224.39,Replacement,252,Completed
430,2024-01-08,2,Wrong Item,8281.98,Replacement,187,Approved
431,2023-11-12,5,Missing Parts,5155.04,Refund,394,Completed
432,2026-06-26,4,Wrong Item,23585.78,Replacement,426,Completed
433,2024-03-06,4,Damaged Product,16889.85,Refund,130,Completed
434,2025-11-12,4,Damaged Product,19769.1,Exchange,246,Completed
435,2023-09-12,5,Incorrect Size,12763.99,Replacement,279,Pending
436,2025-02-11,3,Customer Changed Mind,17600.53,Refund,469,Pending
437,2026-01-08,2,Defective Product,16508.52,Replacement,23,Completed
438,2025-11-23,4,Defective Product,24176.92,Replacement,55,Pending
439,2024-03-05,3,Late Delivery,5705.63,Refund,353,Completed
440,2025-05-16,4,Defective Product,9478.17,Replacement,354,Completed
441,2024-02-01,3,Defective Product,24943.03,Refund,472,Completed
442,2023-09-21,1,Late Delivery,20816.68,Refund,176,Completed
443,2024-11-08,2,Defective Product,13123.65,Refund,370,Completed
444,2025-02-04,3,Damaged Product,1865.92,Replacement,12,Completed
445,2023-09-18,1,Damaged Product,16993.06,Exchange,125,Completed
446,2025-01-24,5,Quality Issue,4171.37,Exchange,119,Completed
447,2024-06-09,2,Late Delivery,4822.4,Refund,378,Completed
448,2026-06-12,2,Defective Product,11349.46,Refund,110,Approved
449,2024-08-09,1,Customer Changed Mind,14518.23,Refund,188,Approved
450,2026-05-20,4,Late Delivery,3026.08,Refund,495,Completed
451,2023-12-25,5,Defective Product,9838.25,Refund,181,Completed
452,2025-01-18,5,Late Delivery,4478.68,Replacement,471,Completed
453,2025-12-04,1,Wrong Item,16868.33,Refund,60,Approved
454,2025-04-10,2,Defective Product,12868.46,Refund,197,Completed
455,2026-03-09,4,Late Delivery,15960.44,Replacement,89,Completed
456,2024-03-15,4,Damaged Product,7363.1,Replacement,318,Pending
457,2024-07-20,3,Defective Product,23805.68,Refund,197,Completed
458,2024-03-27,5,Defective Product,16396.13,Refund,364,Completed
459,2024-04-19,4,Quality Issue,4347.89,Replacement,113,Approved
460,2025-04-19,3,Wrong Item,5776.12,Replacement,290,Completed
461,2023-08-26,4,Damaged Product,13833.21,Refund,397,Completed
462,2024-04-22,3,Customer Changed Mind,13642.68,Replacement,226,Completed
463,2024-12-16,4,Customer Changed Mind,2739.93,Replacement,153,Completed
464,2025-04-18,1,Defective Product,11353.36,Replacement,225,Completed
465,2026-05-24,1,Wrong Item,19435.66,Replacement,302,Completed
466,2024-08-07,5,Damaged Product,15892.71,Refund,106,Completed
467,2024-09-05,1,Quality Issue,14337.84,Refund,87,Approved
468,2024-03-22,3,Wrong Item,7375.46,Exchange,461,Completed
469,2026-07-12,1,Customer Changed Mind,3562.6,Refund,31,Completed
470,2024-01-02,2,Damaged Product,17595.38,Refund,165,Completed
471,2025-03-04,4,Quality Issue,12338.58,Refund,213,Rejected
472,2023-09-17,1,Customer Changed Mind,15913.97,Refund,264,Completed
473,2025-07-19,3,Defective Product,11476.45,Refund,445,Completed
474,2024-06-28,1,Defective Product,18327.11,Replacement,184,Completed
475,2024-05-24,5,Missing Parts,10063.35,Replacement,254,Approved
476,2025-07-03,3,Quality Issue,8576.33,Refund,249,Completed
477,2025-01-12,1,Quality Issue,1339.38,Replacement,9,Approved
478,2024-11-04,2,Damaged Product,11143.89,Exchange,104,Completed
479,2024-07-06,2,Wrong Item,22077.26,Exchange,449,Approved
480,2024-06-29,3,Defective Product,6409.65,Exchange,85,Pending
481,2023-08-24,3,Customer Changed Mind,18204.51,Refund,47,Completed
482,2026-05-09,1,Damaged Product,5492.85,Refund,266,Completed
483,2024-05-14,1,Defective Product,399.95,Refund,441,Completed
484,2025-03-28,2,Wrong Item,12046.97,Refund,413,Approved
485,2024-12-09,3,Wrong Item,9315.53,Refund,417,Completed
486,2024-09-23,2,Late Delivery,16111.09,Refund,289,Pending
487,2023-11-03,2,Late Delivery,11114.47,Replacement,78,Completed
488,2024-09-24,5,Customer Changed Mind,17226.84,Refund,52,Approved
489,2025-01-14,1,Defective Product,14821.43,Exchange,162,Completed
490,2026-04-10,2,Damaged Product,7068.8,Refund,308,Completed
491,2025-09-17,3,Late Delivery,19518.45,Replacement,338,Completed
492,2025-03-30,2,Quality Issue,13040.18,Replacement,152,Completed
493,2026-06-08,2,Damaged Product,12473.22,Refund,305,Pending
494,2025-10-28,1,Incorrect Size,24674.69,Refund,441,Completed
495,2024-12-14,4,Late Delivery,9262.23,Replacement,489,Completed
496,2023-08-30,1,Damaged Product,613.9,Refund,21,Completed
497,2024-01-14,4,Quality Issue,12763.94,Refund,213,Completed
498,2024-08-27,4,Quality Issue,2244.21,Replacement,143,Pending
499,2024-04-21,1,Wrong Item,12880.36,Replacement,275,Approved
500,2026-01-05,5,Customer Changed Mind,15930.5,Replacement,34,Approved
501,2024-09-03,4,Customer Changed Mind,18302.97,Refund,45,Completed
502,2023-09-16,1,Quality Issue,11443.62,Refund,380,Completed
503,2024-01-03,2,Late Delivery,3162.19,Replacement,84,Completed
504,2026-01-30,3,Customer Changed Mind,13170.53,Replacement,86,Rejected
505,2025-05-24,3,Damaged Product,18376.81,Exchange,172,Completed
506,2025-01-06,3,Wrong Item,13191.58,Exchange,322,Pending
507,2024-11-17,4,Damaged Product,12867.39,Exchange,86,Rejected
508,2025-05-26,3,Customer Changed Mind,19378.56,Replacement,60,Approved
509,2026-02-14,5,Customer Changed Mind,263.7,Refund,24,Completed
510,2025-09-20,4,Damaged Product,23021.62,Exchange,19,Completed
511,2024-01-14,4,Wrong Item,5767.98,Exchange,164,Approved
512,2025-03-08,1,Damaged Product,14374.09,Replacement,27,Approved
513,2025-12-30,5,Missing Parts,24539.06,Refund,239,Completed
514,2024-05-09,3,Quality Issue,8317.06,Refund,103,Approved
515,2024-08-17,3,Wrong Item,18541.48,Refund,498,Completed
516,2023-09-25,2,Quality Issue,18365.09,Replacement,78,Pending
517,2025-05-26,4,Quality Issue,792.97,Replacement,356,Completed
518,2023-07-21,3,Late Delivery,236.26,Replacement,373,Approved
519,2025-10-03,2,Wrong Item,13339.4,Refund,31,Completed
520,2025-11-01,2,Damaged Product,17848.98,Exchange,460,Completed
521,2026-06-19,4,Defective Product,17581.0,Exchange,44,Completed
522,2026-05-25,5,Customer Changed Mind,3511.14,Refund,291,Pending
523,2024-05-20,2,Wrong Item,6071.94,Refund,411,Rejected
524,2025-02-03,3,Wrong Item,8087.83,Refund,104,Approved
525,2025-05-18,5,Damaged Product,2902.53,Refund,161,Completed
526,2023-11-04,5,Customer Changed Mind,9085.53,Refund,238,Approved
527,2026-05-15,1,Customer Changed Mind,2442.44,Refund,361,Completed
528,2024-12-12,1,Customer Changed Mind,5532.52,Refund,365,Approved
529,2026-03-13,3,Damaged Product,10026.86,Refund,420,Completed
530,2024-11-17,1,Customer Changed Mind,23812.0,Refund,282,Approved
531,2026-05-14,4,Customer Changed Mind,2727.3,Refund,32,Completed
532,2024-01-28,2,Customer Changed Mind,3441.74,Refund,323,Completed
533,2024-10-27,1,Wrong Item,14641.63,Replacement,12,Completed
534,2025-09-13,2,Defective Product,22581.9,Refund,464,Completed
535,2024-11-10,3,Incorrect Size,3238.69,Refund,474,Completed
536,2026-05-19,4,Defective Product,12503.93,Refund,182,Approved
537,2025-04-13,2,Defective Product,7019.55,Refund,315,Completed
538,2024-12-06,2,Defective Product,16252.5,Exchange,246,Pending
539,2025-04-04,3,Defective Product,9698.78,Replacement,409,Completed
540,2026-07-06,5,Missing Parts,19912.19,Replacement,184,Completed
541,2024-10-20,4,Quality Issue,8732.05,Refund,139,Approved
542,2025-11-26,3,Damaged Product,15008.49,Replacement,144,Pending
543,2024-02-01,4,Customer Changed Mind,13329.92,Exchange,499,Approved
544,2024-05-12,2,Wrong Item,16490.24,Replacement,470,Completed
545,2025-05-02,2,Missing Parts,14477.16,Refund,479,Completed
546,2026-05-16,2,Quality Issue,4567.29,Replacement,358,Rejected
547,2025-02-26,5,Late Delivery,899.52,Exchange,289,Approved
548,2026-06-05,2,Customer Changed Mind,20950.08,Exchange,278,Approved
549,2024-04-14,4,Damaged Product,1141.5,Replacement,11,Completed
550,2026-03-01,1,Quality Issue,8427.0,Replacement,175,Completed
551,2025-12-19,3,Damaged Product,1676.99,Replacement,73,Completed
552,2024-10-28,5,Missing Parts,21544.6,Refund,483,Completed
553,2025-04-09,5,Wrong Item,2705.6,Refund,81,Completed
554,2025-11-16,4,Missing Parts,19837.69,Replacement,90,Completed
555,2023-07-19,5,Incorrect Size,17400.3,Replacement,115,Completed
556,2024-11-02,2,Late Delivery,9583.93,Refund,91,Completed
557,2024-10-06,5,Missing Parts,9911.72,Exchange,17,Approved
558,2024-06-09,3,Missing Parts,23041.75,Refund,290,Approved
559,2025-05-16,4,Late Delivery,3687.96,Refund,164,Approved
560,2026-01-04,1,Late Delivery,20577.21,Replacement,172,Completed
561,2026-02-15,3,Late Delivery,5400.17,Refund,403,Approved
562,2026-05-01,1,Defective Product,1394.06,Refund,86,Completed
563,2024-11-30,4,Defective Product,22067.91,Refund,425,Completed
564,2025-07-10,5,Late Delivery,16344.05,Refund,38,Completed
565,2025-06-04,1,Wrong Item,7513.73,Exchange,38,Approved
566,2025-06-04,4,Damaged Product,4190.43,Exchange,48,Approved
567,2026-06-02,5,Late Delivery,22352.01,Refund,335,Approved
568,2024-06-14,4,Damaged Product,4096.17,Refund,98,Completed
569,2025-09-20,5,Late Delivery,18106.54,Refund,145,Approved
570,2025-07-23,1,Quality Issue,1430.96,Replacement,79,Pending
571,2024-04-07,1,Wrong Item,10804.63,Replacement,308,Completed
572,2026-05-07,1,Damaged Product,838.25,Refund,42,Completed
573,2023-11-27,1,Defective Product,7847.16,Refund,339,Approved
574,2024-10-01,5,Defective Product,9810.67,Refund,96,Completed
575,2025-09-26,3,Wrong Item,11105.56,Replacement,289,Pending
576,2026-05-15,1,Defective Product,2325.54,Refund,498,Completed
577,2026-03-28,2,Customer Changed Mind,13929.33,Replacement,215,Completed
578,2026-03-06,4,Wrong Item,14403.31,Refund,203,Completed
579,2024-12-20,1,Incorrect Size,12652.12,Replacement,347,Completed
580,2023-12-11,2,Customer Changed Mind,3182.99,Refund,86,Completed
581,2024-07-17,2,Defective Product,3329.41,Exchange,223,Approved
582,2026-05-29,2,Wrong Item,20885.88,Exchange,469,Completed
583,2024-11-12,1,Defective Product,9824.86,Refund,142,Completed
584,2024-07-01,1,Quality Issue,19706.46,Refund,215,Approved
585,2024-05-23,2,Quality Issue,3875.35,Replacement,482,Approved
586,2024-03-03,1,Damaged Product,14154.56,Refund,275,Completed
587,2023-08-25,4,Late Delivery,6750.59,Refund,243,Pending
588,2023-09-28,3,Quality Issue,10193.75,Replacement,206,Pending
589,2024-08-02,3,Damaged Product,17324.74,Refund,138,Completed
590,2025-07-26,1,Customer Changed Mind,8579.08,Refund,432,Completed
591,2026-02-22,1,Wrong Item,24317.92,Refund,381,Completed
592,2023-11-09,3,Defective Product,6881.62,Replacement,97,Completed
593,2025-06-25,4,Customer Changed Mind,18575.43,Exchange,421,Pending
594,2025-04-22,2,Late Delivery,1827.3,Refund,400,Completed
595,2026-03-23,5,Damaged Product,917.91,Replacement,429,Pending
596,2025-12-29,1,Incorrect Size,11519.93,Replacement,141,Rejected
597,2024-05-16,4,Quality Issue,12727.13,Refund,16,Approved
598,2026-07-04,4,Damaged Product,14932.28,Exchange,301,Completed
599,2025-03-06,3,Customer Changed Mind,4255.14,Replacement,353,Pending
600,2025-08-24,1,Damaged Product,9786.83,Refund,495,Approved
601,2025-03-30,2,Late Delivery,16255.02,Refund,210,Completed
602,2024-08-01,1,Damaged Product,11957.61,Refund,411,Pending
603,2024-03-04,3,Incorrect Size,15286.93,Replacement,364,Completed
604,2026-05-03,4,Customer Changed Mind,22407.98,Refund,112,Completed
605,2026-06-21,5,Defective Product,20642.91,Refund,262,Completed
606,2023-07-27,3,Quality Issue,14124.14,Refund,351,Approved
607,2023-12-31,1,Wrong Item,8539.83,Refund,142,Approved
608,2025-05-09,3,Quality Issue,4871.33,Refund,30,Completed
609,2024-06-22,5,Wrong Item,10221.64,Refund,14,Completed
610,2024-04-17,3,Defective Product,6633.77,Refund,19,Completed
611,2026-07-04,5,Defective Product,20437.16,Replacement,352,Completed
612,2025-09-30,4,Late Delivery,22681.86,Refund,433,Approved
613,2025-07-09,5,Damaged Product,4692.17,Refund,133,Completed
614,2023-10-05,5,Damaged Product,19120.37,Replacement,172,Completed
615,2025-11-30,2,Late Delivery,9011.03,Refund,404,Completed
616,2024-08-09,3,Wrong Item,6661.87,Exchange,241,Pending
617,2024-01-23,5,Quality Issue,14591.77,Refund,100,Completed
618,2025-06-27,4,Defective Product,13339.99,Exchange,78,Approved
619,2024-02-11,2,Missing Parts,8698.21,Exchange,235,Approved
620,2025-07-09,2,Defective Product,19517.74,Replacement,91,Approved
621,2026-05-21,1,Wrong Item,316.89,Replacement,87,Completed
622,2025-10-21,2,Customer Changed Mind,12341.51,Refund,315,Completed
623,2025-12-03,4,Missing Parts,10204.16,Refund,20,Completed
624,2026-01-29,3,Customer Changed Mind,23761.7,Replacement,272,Approved
625,2024-11-22,1,Wrong Item,15741.84,Replacement,177,Approved
626,2025-06-05,1,Quality Issue,9712.05,Refund,422,Pending
627,2026-02-24,3,Quality Issue,11506.97,Refund,223,Completed
628,2025-09-10,2,Incorrect Size,8699.77,Refund,97,Approved
629,2025-05-11,4,Wrong Item,674.29,Exchange,109,Completed
630,2025-11-16,5,Damaged Product,12714.91,Replacement,406,Pending
631,2025-06-10,3,Quality Issue,19326.99,Refund,25,Completed
632,2024-03-22,1,Damaged Product,1396.23,Refund,64,Completed
633,2025-07-25,4,Wrong Item,17606.33,Replacement,5,Approved
634,2025-06-17,1,Wrong Item,16629.58,Replacement,71,Completed
635,2024-08-24,1,Quality Issue,12887.3,Refund,402,Approved
636,2024-08-06,2,Customer Changed Mind,15303.24,Replacement,499,Approved
637,2026-04-04,4,Damaged Product,7524.71,Refund,107,Completed
638,2024-09-21,4,Damaged Product,8398.97,Replacement,465,Approved
639,2025-10-05,5,Damaged Product,16791.74,Refund,262,Pending
640,2025-08-09,1,Quality Issue,22638.53,Refund,152,Approved
641,2026-03-18,1,Damaged Product,2675.26,Refund,149,Rejected
642,2024-07-24,3,Damaged Product,10764.68,Exchange,456,Pending
643,2024-09-17,2,Damaged Product,16651.2,Refund,225,Completed
644,2025-06-01,3,Damaged Product,21986.19,Replacement,94,Approved
645,2023-11-16,4,Wrong Item,24065.29,Refund,436,Completed
646,2024-10-04,4,Customer Changed Mind,16291.39,Refund,357,Completed
647,2024-07-17,2,Incorrect Size,2772.09,Refund,292,Completed
648,2024-09-13,2,Customer Changed Mind,15360.81,Replacement,442,Completed
649,2024-12-21,2,Defective Product,12180.38,Exchange,226,Pending
650,2024-11-26,3,Damaged Product,16443.34,Exchange,269,Completed
651,2025-11-04,5,Wrong Item,18149.58,Exchange,448,Approved
652,2023-11-21,5,Quality Issue,17268.39,Refund,373,Approved
653,2024-02-18,3,Quality Issue,16660.02,Refund,424,Completed
654,2024-03-09,5,Quality Issue,1553.24,Refund,435,Completed
655,2024-07-12,4,Damaged Product,21761.51,Refund,124,Approved
656,2025-03-05,3,Wrong Item,1448.7,Replacement,207,Completed
657,2026-07-01,1,Customer Changed Mind,11585.55,Refund,439,Completed
658,2024-03-12,3,Defective Product,3143.93,Replacement,53,Completed
659,2024-06-15,1,Damaged Product,14016.85,Refund,310,Completed
660,2023-10-26,3,Quality Issue,22274.75,Replacement,234,Completed
661,2025-04-23,3,Customer Changed Mind,20667.71,Replacement,170,Completed
662,2025-04-12,5,Late Delivery,15078.79,Refund,232,Approved
663,2024-12-14,2,Defective Product,254.48,Replacement,410,Approved
664,2025-11-07,5,Damaged Product,9472.48,Exchange,253,Approved
665,2025-07-11,4,Quality Issue,2852.65,Refund,477,Completed
666,2025-04-24,2,Customer Changed Mind,11534.74,Replacement,56,Completed
667,2023-10-23,1,Customer Changed Mind,23180.34,Refund,396,Completed
668,2024-06-04,4,Missing Parts,16529.73,Refund,256,Pending
669,2025-05-01,1,Defective Product,13920.01,Refund,474,Completed
670,2025-03-15,2,Damaged Product,17357.08,Replacement,54,Rejected
671,2026-01-11,5,Defective Product,15232.79,Exchange,215,Completed
672,2026-07-03,2,Missing Parts,6985.18,Exchange,232,Completed
673,2023-08-18,2,Late Delivery,10436.09,Replacement,154,Completed
674,2025-12-29,5,Late Delivery,21545.55,Exchange,324,Approved
675,2025-02-28,2,Wrong Item,15679.36,Refund,345,Approved
676,2025-07-28,2,Late Delivery,12696.56,Refund,60,Completed
677,2023-07-28,5,Quality Issue,12113.17,Replacement,214,Completed
678,2025-01-15,5,Customer Changed Mind,7291.01,Replacement,268,Approved
679,2024-10-24,4,Late Delivery,3804.1,Refund,385,Completed
680,2025-03-15,3,Damaged Product,17148.08,Refund,402,Approved
681,2025-04-29,5,Customer Changed Mind,1001.2,Refund,445,Completed
682,2025-11-01,5,Late Delivery,21648.07,Refund,122,Completed
683,2025-11-13,3,Damaged Product,17384.81,Refund,214,Completed
684,2026-02-10,3,Damaged Product,24152.66,Replacement,104,Completed
685,2024-06-25,4,Incorrect Size,20783.59,Replacement,332,Rejected
686,2025-08-15,5,Quality Issue,13756.06,Replacement,494,Approved
687,2024-06-23,4,Late Delivery,4600.16,Refund,89,Completed
688,2024-09-14,1,Defective Product,9554.52,Refund,67,Approved
689,2025-05-26,3,Defective Product,340.0,Exchange,21,Approved
690,2025-08-11,3,Customer Changed Mind,15002.63,Replacement,432,Completed
691,2023-09-02,4,Quality Issue,19789.72,Refund,363,Approved
692,2025-03-14,2,Quality Issue,23933.3,Replacement,82,Completed
693,2024-12-22,5,Defective Product,10204.74,Exchange,340,Approved
694,2026-05-23,3,Missing Parts,7480.64,Replacement,244,Completed
695,2026-06-08,1,Defective Product,3045.1,Refund,329,Completed
696,2025-04-07,5,Damaged Product,6246.91,Exchange,196,Completed
697,2024-03-31,1,Quality Issue,9769.72,Refund,467,Completed
698,2025-07-14,3,Quality Issue,12954.86,Refund,152,Completed
699,2024-02-02,2,Damaged Product,8143.76,Refund,498,Completed
700,2026-03-11,5,Quality Issue,13423.5,Refund,323,Completed
701,2025-10-25,4,Wrong Item,20924.49,Replacement,450,Completed
702,2023-08-29,4,Incorrect Size,16234.72,Replacement,79,Pending
703,2025-03-22,3,Damaged Product,1139.58,Refund,129,Completed
704,2026-01-23,5,Incorrect Size,20576.16,Refund,231,Completed
705,2025-12-11,4,Defective Product,8046.83,Refund,4,Completed
706,2026-05-13,5,Late Delivery,1768.29,Refund,435,Pending
707,2023-08-30,5,Customer Changed Mind,2832.16,Refund,45,Approved
708,2023-11-26,4,Customer Changed Mind,9659.06,Refund,81,Completed
709,2026-04-12,2,Customer Changed Mind,18719.5,Replacement,152,Completed
710,2025-05-14,2,Customer Changed Mind,7591.8,Exchange,444,Completed
711,2024-02-14,3,Damaged Product,23943.31,Exchange,73,Approved
